logit_predictability,average_gaze_duration
-0.22276986382113204,159.4187380149497
-1.8361814922749298,324.84941771840937
-0.02872390947485017,255.95199715897553
-0.5666058038833214,303.42698534955764
-0.996289216703949,254.95144318594154
-0.10613744457609962,82.7318447599703
-1.5240063039058083,136.39243088548278
1.3464698558753772,118.67483555083601
0.2948930493669315,48.0376681346162
-0.2366272983124571,154.281542898073
1.3094425925248687,219.35369958199962
-1.7521121674504185,128.32505303922488
-0.370317849378265,116.03079806480281
0.42722455503552653,66.90136696193812
-0.7796839916301193,197.21327877287632
1.3980709939573002,128.76479259338228
-0.6134693572827494,323.61130460747427
0.6042967705715749,113.3231677680048
0.30685451964925986,87.60240332891084
-0.45973838009146384,126.3344864058696
-1.346655789043428,244.32035500923251
-0.48889917194531524,95.3724667734491
-1.3632818362501362,174.9623437915966
-0.9931794138900816,121.6764583669738
1.5988544452235287,93.84997228925712
-0.942046135051198,133.53314136683255
-1.5264213603910344,154.04305403144951
-1.076013160038284,366.56478292662916
1.7052617451825198,143.13890418714968
0.8496689276739009,156.81741260305176
0.366862274483437,146.1415283038769
-0.6592488115509991,145.32647524844327
-0.4969936435563479,160.69910679120397
0.07255215729440127,172.41486341452998
1.4836311072974802,226.0816650317686
0.1548999724527503,70.47448708916289
-1.4735743033371642,258.9222720190054
-0.5454908500819193,183.16719898293388
0.7901233540602302,119.8007524479332
-0.2904540829841299,189.92624629788915
1.7809170801253718,51.97179896465482
-0.6432569396753539,298.11513360670904
-0.0631903813555004,140.48144462649822
1.0393743949903675,60.6320652390947
-0.8756626277286594,316.1910903645174
1.0054885301709586,126.01386893097899
1.1228551534216216,88.00316533213643
-1.4075448913145374,233.02695604068188
-1.554277654715919,203.14589572728514
-0.865790225686438,98.86808621262713
-0.4740252467128861,199.47397943974406
-2.55297273695029,180.0589753834941
0.4854911385268632,170.62828211673383
-0.5525644358868883,222.5121136612299
-0.366093347337427,218.03554227470823
0.0317921161543045,78.16329641413702
-0.908765057426266,217.36442890057108
0.895393611832757,63.81425631238082
-0.9949004286721833,100.6306187019585
-0.25531751534774794,71.13191567836824
-0.8780687716002272,332.28606319813247
0.19901645669861626,55.035142791962805
0.40824966250497463,144.6632171388351
1.0992193800831305,339.90007141588353
-0.6228480087233991,143.82733346768532
-0.982830346534755,143.21907185338844
0.23248122035093655,163.6999998765373
0.7829905376958418,121.7767019900377
-0.1478849086028189,93.944069689267
0.2947415737567245,136.59226183690168
0.6140161069697551,129.79141037970302
-0.2340827056857106,52.876744416261445
0.540335836993658,354.3958205245078
-0.819778884944946,138.85649311115768
-0.818552777240245,104.30840015217048
0.06699235783394404,70.74001399951919
-0.6217297654551428,151.859670523396
0.14974003897903065,97.65675561397508
1.0530788228874703,83.78693240758506
0.9128327441179692,137.32589633535508
-0.9425030859250073,118.80884375015793
1.2650327534338406,136.81365128670768
-0.34751211735272347,100.48951965987652
-0.18819859704266276,152.97540593358679
-0.2650969700790947,140.6987859995861
0.7722573302362031,154.41169265208498
0.5094981327849462,209.87030275953558
-0.8712836491734828,174.2858621800886
2.5529727369502933,73.35848276675776
-0.8489580135129369,101.00106726646445
0.4922627334814945,180.9326110615963
0.25041099437508235,258.4332099494841
-0.7902930456410894,128.71298153693186
1.4575057865727474,101.3754113256486
1.2368225465828322,70.87329103560594
0.9005035711742475,252.64982360648787
-1.029728499140818,119.38363424607685
-0.8412593069489985,256.41253307889053
-0.07717392083092377,118.87753365011704
-0.1806173751687191,142.86366277209964
-0.8066594611665985,85.57471056445436
1.6484703998464283,110.61643719575508
1.0499529834901462,77.76467628096967
0.14792703063358997,133.86313529032333
-0.35785455603511457,136.02372739072416
-0.4610913368895745,225.1895970722584
-0.8092050999117639,260.66683383682124
-0.7979477117541476,107.18579786503142
0.41688632141063336,144.54262648308838
0.5820008846682729,196.23996414639106
0.029947097634235878,123.40680594635161
0.5476048698718743,182.6095857260344
0.5595871478251784,257.98966609275413
-1.8536662050193895,109.25713558245926
-0.3413765746405135,110.99436934478501
-1.4540048276914395,85.75128556875107
-0.5209538518622718,228.77342908145766
-1.0690401463636572,89.63913126045489
