raw_data,log_frequency,average_gaze_duration
1.0211716848181882,0.009098764125062737,358.04251425364805
11.206343578130037,1.049463933480341,200.20625430480186
1.013306989688099,0.005741038380727152,390.66766430115297
2.015849030664792,0.3044580041602524,131.2768913501919
1.024294721914189,0.010424934847822864,265.7381003230924
6.01735666440837,0.7794057540201201,198.52695794679255
6.739334913527459,0.8286170393191292,258.6327707107519
1.6037776931754055,0.2051441686125572,206.79250601906477
5.915505158785791,0.7719918374348712,227.37580924344033
2.0151411072401526,0.30430546236303957,410.49709972222763
1.6998678842369102,0.2304151688038417,215.31000231790463
1.1701908416483568,0.06825669483678605,294.38412245363605
103.61793577882636,2.0154349362545703,294.4429895783933
1.2105975247355478,0.08299978159140864,179.9801916043778
1.718472361819084,0.23514255177380616,425.6573693844464
1.2035186354284295,0.08045281933151077,412.150155334393
1.3402020785247746,0.1271702871494707,261.2389161094303
1.129054752558556,0.05271500318048315,200.97083802655476
73.32830231331434,1.8652716303863865,375.412149432138
1.958593048700993,0.29194420880574523,280.0874446973904
134.23856110582443,2.1278772883360135,242.84352931012535
1.485435479944623,0.1718537929201913,269.4619808381558
1.0427089900693693,0.018163117974292504,295.1687866716072
1.0250262919441437,0.010735005196472813,181.5681072075804
1.366641030278434,0.13565445528321557,263.4152766606162
2.5202879358164822,0.40145016054056143,377.1193754425437
1.598163087550085,0.2036210956344537,244.19642434100635
2.05619307777367,0.31306389275254476,243.4382352168079
2.227911894111531,0.34789801205924287,365.3814021303649
6.286276981381324,0.7983935126719146,391.96217554597865
1.2486088305582648,0.09642640207465956,490.9503087485201
3.2745412898404456,0.5151504709709003,471.43277355805316
48.739863460472144,1.6878843082207498,241.65595689266073
4.388695163607928,0.6423354160327884,207.97190095626084
1.0432301840871439,0.018380144140189587,356.5707337178995
1.1408086351762898,0.05721279984581592,294.1947474214087
1.6285882687072852,0.2118113020925536,170.90257152584547
1.2060336155547717,0.0813594129836377,343.2384753925731
2.04030382495638,0.30969484373821504,257.8544455261382
1.2290230788386742,0.08956003823078063,370.82071905130584
7.522452899879985,0.8763594771849653,325.2372791762898
1.0965906566433257,0.04004454121412916,310.1664808312602
1.4982285180832844,0.17557805940721835,216.02692299138766
193.2696659361584,2.2861636959823946,271.67723027317925
23.255552064950997,1.3665266537127696,199.01096929891875
1.108124553257278,0.04458857785830329,370.87913679532846
5.541565532945676,0.7436324734417513,129.32408348140945
1.2895020824885324,0.11042204784080233,324.95554968895914
1.09283915146213,0.038556245414491604,385.96129650942635
1.1070571975144525,0.04417005983372246,257.25320565657717
1.9598164758744259,0.2922154043938355,220.69132259613846
1.6863326301288573,0.226943243587173,295.61705096841604
2.353714155051673,0.37175371916097205,349.7284994540205
1.5751391372177284,0.19731892247925192,290.7844444802796
4.677581239489824,0.6700213389952986,399.7578443182964
2.267960671051756,0.3556355191391685,321.7011200424809
1.4873428025197406,0.1724110761781658,294.79369840134814
1.3314236221662832,0.12431625795248483,360.07912376824663
1.270088008185905,0.10383381555850052,140.11156801241378
2.315712269869227,0.36468459677778897,285.4677099998768
1.8453624540928681,0.2660816801712642,241.64596875057896
2.162587563903072,0.33497370122356346,308.25475433470535
1.0146160387093637,0.00630172321686624,429.16868494648133
116.26637196802878,2.0654541207425203,256.0636321081597
2.692959112727913,0.4302297595565345,236.65945044806983
3.5191250705015835,0.5464347020336708,318.58993658975
1.5583160070429343,0.19265553176963726,231.0277021802674
10.282042235009952,1.0120793834635275,266.5380639507215
1.0528636989091171,0.022372152151214596,261.5157808120651
1.9210924668206826,0.28354826900720087,207.57919476268933
1.1009329209210446,0.04176085851641844,348.3832424252
4.514312675345649,0.6545916363709867,243.9746722822525
2.1073777607382467,0.3237423926080436,215.43698736764267
1.3904870818096462,0.1431669584466021,267.9513071849488
5.180597584741633,0.7143798587388337,309.7301649561314
1.3975677895821428,0.14537288269615578,273.53799962640863
1.0392446196621006,0.016717784771123102,397.3113028060297
1.5886213685717312,0.20102039995476356,405.42235362784584
3.669159078539634,0.564566541255615,166.60594786008338
1.0955694385543224,0.03963990889377225,346.8567460974369
1.6554036198315136,0.21890390052522668,337.86672452018075
15.556659950289653,1.1919163586647796,325.3368942427307
2.323482598332804,0.36613942418896095,222.96161931315194
1.0104123406808427,0.004498641839498902,221.95831627940413
7.2980445210866005,0.8632065084124692,406.10839883274997
2.0946754385662687,0.3211167403527368,317.46634309502366
2.7353801931765784,0.43701769788089756,258.40977874720375
2.5112641849319512,0.3998924028853345,171.41610177891206
2.046766092986647,0.31106821377654553,246.30383616417802
1.3458981597687287,0.12901219932052724,318.28075585968753
1.2571469559264348,0.09938604810560712,418.7204940922091
3.989275250101786,0.600894002586171,329.3849054092814
15.160090952156187,1.1807018068304054,341.3050005436204
2.2503491632956507,0.35224990830149494,257.58077451298055
1.184503565030609,0.07353637216793661,252.43939839671054
1.4740505078035777,0.1685123647201702,278.63091223175763
3.5377016592566615,0.5487212052832167,161.4768428423339
6.3875684542920235,0.8053355674147044,384.6077681899095
1.84105734181117,0.26506731530702926,250.5456053484133
3.8399061608959872,0.5843206112677851,241.29611126853024
2.277149384237242,0.35739152188517687,299.4231193240371
6.641165799290588,0.822244322705065,265.00376187699703
1.0137920307154642,0.005948872969547219,339.4534387712349
1.2028300172952182,0.08020425762519504,246.47603083958234
1.3546158671432411,0.13181615836054947,348.06451153887645
4.882910633147775,0.6886787759150987,241.12888123927553
992.092160559262,2.996552017883234,298.2635877805309
1.2107081376697795,0.08303946149448178,425.2235311249346
11.47242575510708,1.0596552557978027,270.16827720884135
1.0880212946685193,0.036637395423309245,312.38157432099194
1.00781261207586,0.0033797889479881644,365.076867670214
1.8977843457206018,0.2782468599433751,348.8819937718875
1.1931150223705114,0.07668231389066142,230.61598316866056
2.9777378252701374,0.47388645767043186,217.4533574203624
1.9421911763004265,0.2882919767181807,402.671237913111
1.0052087442478437,0.0022562578374398876,173.02219702369644
2.539785105950009,0.4047969720340101,141.71454430438263
3.670324077424491,0.564704412705311,200.11371467142084
2.918947818630176,0.4652263312732031,223.11525120841046
1.036323630195391,0.01549540102665571,281.96026563408304
8.971439449999568,0.9528621303392361,229.3164783631594
2.5987606679975737,0.41476628513624314,178.32141223305834
1.3809117507942952,0.14016592523490337,398.60433789965964
2.2255686016291087,0.34744098565506687,236.03720467732614
7.356364029828553,0.8666632121693608,360.74702907920033
2.286160454942868,0.3591067082337172,296.30696269752434
1.4001302357403969,0.14616843427307463,385.2748225986655
2.580710936660559,0.411739362295238,186.88121673819643
22.953583199652453,1.3608504912835975,248.4269573438438
9.168164708637985,0.9622824069149867,338.33176287179657
1.4571403966615597,0.16350139841232078,359.2878927939785
80.96755664472221,1.9083110337837097,246.09436041307237
1.4530197980169244,0.1622715317866146,154.19168924951373
1.2926638639469186,0.11148560839818623,416.27058457360476
2.9582671354394936,0.4710373887984534,373.4612738772804
1.6610004264369553,0.22036974395000544,298.55181807302137
1.0497685242746462,0.021093546962540736,241.408287433149
10.629879868488155,1.0265283564567393,328.6953285731985
1.8835953667628405,0.274987613501516,221.18230545159767
1.1968705236183759,0.07804717135923481,377.0965183381477
1.0711785619700105,0.02986187233918994,339.7573908148103
1.6281224462062411,0.21168706376693075,216.6473245179578
1.1464630922812449,0.05936007818798336,219.58774386526835
1.3370704151711599,0.12615427944972524,392.98633079612114
1.2425062552172348,0.0942985838033496,377.70142223956725
1.5549447837636037,0.1917149717985211,301.1254213040227
1.0720506449128908,0.030215302415208978,348.9405642573594
10.792877107550332,1.0331372320206347,393.92774118075374
1.652657441316743,0.21818284343032418,337.58426401885646
2.1093460404935422,0.32414783206243714,285.94920314473336
1.6844758111278266,0.22646477894484224,262.4172763253325
1.193769929982991,0.07692063519652349,281.6347251382904
1.2629855883359773,0.10139839494023217,259.2613350243464
1.1891506473539215,0.07523687662890927,348.4254829819449
9.859231222157517,0.9938430519603264,281.98245439747507
3.474618101603767,0.540907077852605,396.4199183470157
4.154028228343955,0.6184694434201585,308.3409965761704
11.01417335385058,1.041951907629942,331.4561252294508
3.1035515674241316,0.4918589658521354,297.2625177491143
1.1297194957897871,0.05297062352479322,421.12335340501545
5.650393448535002,0.7520786896917259,327.6543863621
1.1731573608270136,0.06935626987784586,236.8864194600822
1.4627558115609154,0.1651718322476836,360.865319673215
5.947390186755931,0.774326431923894,155.17319096091836
6.367731887185419,0.8039847691819977,369.6816521915778
1.2706707602653196,0.10403303637394196,399.3723567421374
2.6491985318772446,0.42311450569925485,300.72234355788044
1.2383582533947186,0.0928463029755209,152.71127193011654
1.9499036377551102,0.2900131495033978,257.6721922772111
3.4767490240566907,0.5411733414162831,203.41116945946948
5.216743244430236,0.7173994623173208,254.9784374170136
1.1625509850546438,0.06541200848013416,227.7843816897315
1.347093816137494,0.1293978425025146,406.8098648173491
1.35562322555585,0.13213900088851677,275.97084116912015
11.663207806323225,1.0668180136293899,276.15298166606635
2.2944628566088454,0.36068103160993953,292.18292400218206
1.1661440356281099,0.06675219537597374,333.38850450806984
6.00338988155656,0.778396548904809,360.54901843602556
37.95092715851509,1.5792223903740112,236.37453830877692
1.931227117442227,0.28583335096828993,245.00737621669353
5.070183468604246,0.705023674907454,399.8156203996974
3.673807110754404,0.5651163504090688,219.63666562141862
1.6531719959211646,0.21831803989546886,374.5985977681117
3.4991824967012604,0.5439665933098542,305.713719833844
9.51044067493787,0.9782006408343451,242.62060412048035
4.722378921532493,0.6741608317321636,344.7615805534467
4.413751019817875,0.6448078309169422,171.85673872831336
2.71591441407691,0.4339160800120808,264.0444452024512
2.146175068760678,0.3316651455402762,194.6336428863328
1.069229491644533,0.02907092902374809,284.3052293413152
1.3645289287682172,0.13498274738680677,404.23452603878576
4.506458022460314,0.6538353299794951,360.8287679848384
3.0647398733182216,0.4863936186988988,345.1814032765237
1.1200886850491856,0.04925241008329235,293.2755008478209
2.1269532067201795,0.327757935466077,272.95023329731777
