sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences,pred_class
37,3,c,(c.,3,,1,1.0,0.0,1.0,0.0,-2.5530000000000004,0.8181818181818182,0.09090909090909091,11,Class 1
37,4,1728,1728,4,,4,1.0,0.0,1.0,0.0,-2.5530000000000004,0.7272727272727273,0.36363636363636365,11,Class 1
37,5,,-,5,,0,1.0,0.0,1.0,0.0,-2.5530000000000004,0.9090909090909091,0.09090909090909091,11,Class 1
37,6,c,c.,6,,1,1.0,0.0,1.0,0.0,-2.5530000000000004,1.0,0.09090909090909091,11,Class 1
37,7,1815,1815),7,,4,1.0,0.0,1.0,0.0,-2.5530000000000004,0.6363636363636364,0.2727272727272727,11,Class 1
37,8,,-,8,,0,1.0,0.0,1.0,0.0,-2.5530000000000004,1.0,0.09090909090909091,11,Class 1
37,9,soldier,soldier.,9,,7,38.92000000000001,1.5901728315963146,0.8554388334912442,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
38,0,he,He,0,,2,7637.199999999998,3.882934163885179,0.6470059851013473,0.0,-2.5530000000000004,0.0,0.09090909090909091,11,Class 1
38,1,is,is,1,,2,9013.0,3.954869371066479,0.6404664208121382,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
38,2,assumed,assumed,2,,7,11.349999999999996,1.0549958615291415,0.9040912853155324,0.0,-2.5530000000000004,0.18181818181818182,0.18181818181818182,11,Class 1
38,3,to,to,3,,2,22677.84,4.3556016868719265,0.6040362102843703,0.0,-2.5530000000000004,0.8181818181818182,0.36363636363636365,11,Class 1
38,4,be,be,4,,2,5746.760000000001,3.7594230602184195,0.6582342672528708,0.0,-2.5530000000000004,0.36363636363636365,0.18181818181818182,11,Class 1
38,5,the,the,5,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,0.8181818181818182,0.09090909090909091,11,Class 1
38,6,son,son,6,,3,410.76000000000016,2.6135881451855023,0.762401077710409,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
38,7,of,of,7,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
38,8,richard,Richard,8,,7,73.81999999999998,1.8681740408596388,0.8301659962854872,0.0,-2.5530000000000004,0.2727272727272727,0.18181818181818182,11,Class 1
38,9,bush,Bush,9,,4,14.120000000000003,1.149834696715785,0.895469573025838,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
38,10,and,and,10,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
38,11,mary,Mary,11,,4,88.08000000000003,1.9448773059636948,0.8231929721851187,0.0,-2.5530000000000004,0.2727272727272727,0.0,11,Class 1
38,12,fairbanks,Fairbanks,12,,9,1.4499999999999995,0.16136800223497486,0.9853301816150022,0.0,-2.5530000000000004,0.45454545454545453,0.36363636363636365,11,Class 1
38,13,both,both,13,,4,295.33,2.4703075653961375,0.7754265849639875,0.0,-2.5530000000000004,0.5454545454545454,0.18181818181818182,11,Class 1
38,14,of,of,14,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.0,-2.5530000000000004,0.8181818181818182,0.09090909090909091,11,Class 1
38,15,dedham,"Dedham,",15,,6,1.0,0.0,1.0,0.0,-2.5530000000000004,0.18181818181818182,0.36363636363636365,11,Class 1
38,16,massachusetts,Massachusetts.,16,,13,4.159999999999999,0.6190933306267429,0.9437187881248417,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
39,0,by,By,0,,2,1340.4699999999998,3.1272570988259853,0.7157039001067286,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
39,1,training,training,1,,8,35.13999999999999,1.5458017571592764,0.8594725675309752,0.0,-2.5530000000000004,0.0,0.09090909090909091,11,Class 1
39,2,he,he,2,,2,7637.199999999998,3.882934163885179,0.6470059851013473,0.0,-2.5530000000000004,0.45454545454545453,0.09090909090909091,11,Class 1
39,3,was,was,3,,3,5654.729999999999,3.7524118732208906,0.6588716478890099,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
39,4,a,a,4,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.0,-2.5530000000000004,0.5454545454545454,0.0,11,Class 1
39,5,blacksmith,blacksmith,5,,10,2.1000000000000005,0.32221929473391936,0.9707073368423711,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
39,6,but,but,6,,3,4417.47,3.645173608800489,0.6686205810181374,0.0,-2.5530000000000004,0.45454545454545453,0.09090909090909091,11,Class 1
39,7,when,when,7,,4,2034.1,3.308372299806312,0.6992388818357896,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
39,8,the,the,8,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
39,9,american,American,9,,8,102.22000000000001,2.009535876619218,0.8173149203073439,0.0,-2.5530000000000004,0.18181818181818182,0.0,11,Class 1
39,10,revolution,Revolution,10,,10,12.33,1.0909630765957314,0.900821538491297,0.0,-2.5530000000000004,0.36363636363636365,0.18181818181818182,11,Class 1
39,11,broke,broke,11,,5,105.0,2.0211892990699383,0.8162555182663691,0.0,-2.5530000000000004,0.2727272727272727,0.09090909090909091,11,Class 1
39,12,out,out,12,,3,3865.3099999999995,3.587184330308806,0.6738923336082906,0.0,-2.5530000000000004,0.5454545454545454,0.18181818181818182,11,Class 1
39,13,militia,militia,13,,7,2.25,0.35218251811136253,0.9679834074444216,0.0,-2.5530000000000004,0.18181818181818182,0.2727272727272727,11,Class 1
39,14,captain,Captain,14,,7,208.27,2.318626717029967,0.7892157529972758,0.0,-2.5530000000000004,0.36363636363636365,0.2727272727272727,11,Class 1
39,15,bush,Bush,15,,4,14.120000000000003,1.149834696715785,0.895469573025838,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
39,16,led,led,16,,3,24.020000000000003,1.3805730030668872,0.8744933633575556,0.0,-2.5530000000000004,0.45454545454545453,0.18181818181818182,11,Class 1
39,17,a,a,17,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
39,18,company,company,18,,7,147.20000000000002,2.16790781000148,0.8029174718180474,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
39,19,of,of,19,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.0,-2.5530000000000004,0.7272727272727273,0.0,11,Class 1
39,20,soldiers,soldiers,20,,8,27.63,1.4413808849165115,0.8689653740984989,0.0,-2.5530000000000004,0.45454545454545453,0.36363636363636365,11,Class 1
39,21,for,for,21,,3,6895.1,3.838540569153386,0.6510417664406013,0.0,-2.5530000000000004,0.5454545454545454,0.18181818181818182,11,Class 1
39,22,the,the,22,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,0.5454545454545454,0.18181818181818182,11,Class 1
39,23,continental,Continental,23,,11,3.2899999999999996,0.5171958979499742,0.9529821910954568,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
39,24,army,Army.,24,,4,85.69000000000001,1.9329301428307892,0.8242790779244739,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
40,0,the,The,0,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
40,1,family,family,1,,6,354.25,2.5493098589194974,0.7682445582800456,0.0,-2.5530000000000004,0.09090909090909091,0.09090909090909091,11,Class 1
40,2,moved,moved,2,,5,69.33000000000001,1.8409212001987714,0.832643527254657,0.0,-2.5530000000000004,0.45454545454545453,0.2727272727272727,11,Class 1
40,3,around,around,3,,6,736.7299999999999,2.8673083548951763,0.7393356041004385,0.0,-2.5530000000000004,0.5454545454545454,0.18181818181818182,11,Class 1
40,4,1810,1810,4,,4,1.0,0.0,1.0,0.0,-2.5530000000000004,0.45454545454545453,0.2727272727272727,11,Class 1
40,5,to,to,5,,2,22677.84,4.3556016868719265,0.6040362102843703,0.0,-2.5530000000000004,1.0,0.0,11,Class 1
40,6,springport,"Springport,",6,,10,1.0,0.0,1.0,0.0,-2.5530000000000004,0.09090909090909091,0.18181818181818182,11,Class 1
40,7,in,in,7,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.0,-2.5530000000000004,1.0,0.0,11,Class 1
40,8,cayuga,Cayuga,8,,6,0.09999999999999999,-1.0,1.0909090909090906,0.0,-2.5530000000000004,0.09090909090909091,0.09090909090909091,11,Class 1
40,9,county,County,9,,6,33.76,1.5284024379536176,0.8610543238223985,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
40,10,in,in,10,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.0,-2.5530000000000004,1.0,0.18181818181818182,11,Class 1
40,11,the,the,11,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,1.0,0.2727272727272727,11,Class 1
40,12,rochester,"Rochester,",12,,9,0.6500000000000001,-0.18708664335714434,1.0170078766688313,0.0,-2.5530000000000004,0.5454545454545454,0.36363636363636365,11,Class 1
40,13,new,New,13,,3,723.7799999999999,2.859606578206218,0.7400357656176165,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
40,14,york,York,14,,4,138.61000000000004,2.141794563523657,0.8052914033160316,0.0,-2.5530000000000004,0.7272727272727273,0.09090909090909091,11,Class 1
40,15,area,area.,15,,4,74.91999999999999,1.8745977687032,0.829582021026982,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
41,0,he,He,0,,2,7637.199999999998,3.882934163885179,0.6470059851013473,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
41,1,died,died,1,,4,157.22,2.1965077919396956,0.8003174734600276,0.0,-2.5530000000000004,0.09090909090909091,0.09090909090909091,11,Class 1
41,2,in,in,2,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.0,-2.5530000000000004,0.7272727272727273,0.18181818181818182,11,Class 1
41,3,springport,"Springport,",3,,10,1.0,0.0,1.0,0.0,-2.5530000000000004,0.09090909090909091,0.36363636363636365,11,Class 1
41,4,new,New,4,,3,723.7799999999999,2.859606578206218,0.7400357656176165,0.0,-2.5530000000000004,0.45454545454545453,0.2727272727272727,11,Class 1
41,5,york,York,5,,4,138.61000000000004,2.141794563523657,0.8052914033160316,0.0,-2.5530000000000004,0.6363636363636364,0.2727272727272727,11,Class 1
41,6,in,in,6,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.0,-2.5530000000000004,0.7272727272727273,0.0,11,Class 1
41,7,1815,1815.,7,,4,1.0,0.0,1.0,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
42,0,through,Through,0,,7,549.5299999999999,2.73999140645708,0.7509098721402657,0.0,-2.5530000000000004,0.0,0.2727272727272727,11,Class 1
42,1,his,his,1,,3,2124.7799999999997,3.3273139698064678,0.6975169118357755,0.0,-2.5530000000000004,0.45454545454545453,0.2727272727272727,11,Class 1
42,2,son,son,2,,3,410.76000000000016,2.6135881451855023,0.762401077710409,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
42,3,timothy,Timothy,3,,7,3.45,0.5378190950732743,0.9511073549933386,0.0,-2.5530000000000004,0.2727272727272727,0.09090909090909091,11,Class 1
42,4,bush,"Bush,",4,,4,14.120000000000003,1.149834696715785,0.895469573025838,0.0,-2.5530000000000004,0.5454545454545454,0.2727272727272727,11,Class 1
42,5,jr,"Jr.,",5,,2,8.900000000000002,0.9493900066449131,0.9136918175777352,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
42,6,who,who,6,,3,2222.9399999999996,3.3469277406924336,0.6957338417552332,0.0,-2.5530000000000004,0.7272727272727273,0.18181818181818182,11,Class 1
42,7,was,was,7,,3,5654.729999999999,3.7524118732208906,0.6588716478890099,0.0,-2.5530000000000004,0.7272727272727273,0.18181818181818182,11,Class 1
42,8,also,also,8,,4,206.43,2.314772812566055,0.7895661079485404,0.0,-2.5530000000000004,0.5454545454545454,0.0,11,Class 1
42,9,a,a,9,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.0,-2.5530000000000004,0.8181818181818182,0.09090909090909091,11,Class 1
42,10,blacksmith,"blacksmith,",10,,10,2.1000000000000005,0.32221929473391936,0.9707073368423711,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
42,11,descended,descended,11,,9,1.8000000000000005,0.25527250510330607,0.9767934086269723,0.0,-2.5530000000000004,0.2727272727272727,0.36363636363636365,11,Class 1
42,12,two,two,12,,3,1066.3500000000001,3.0278997732839197,0.7247363842469167,0.0,-2.5530000000000004,0.6363636363636364,0.2727272727272727,11,Class 1
42,13,american,American,13,,8,102.22000000000001,2.009535876619218,0.8173149203073439,0.0,-2.5530000000000004,0.18181818181818182,0.36363636363636365,11,Class 1
42,14,presidents,Presidents,14,,10,2.7100000000000004,0.4329692908744057,0.9606391553750538,0.0,-2.5530000000000004,0.36363636363636365,0.18181818181818182,11,Class 1
42,15,george,-George,15,,6,146.54999999999998,2.165985822774455,0.8030921979295951,0.0,-2.5530000000000004,0.36363636363636365,0.2727272727272727,11,Class 1
42,16,h,H.,16,,1,1.0,0.0,1.0,0.0,-2.5530000000000004,0.7272727272727273,0.2727272727272727,11,Class 1
42,17,w,W.,17,,1,1.0,0.0,1.0,0.0,-2.5530000000000004,0.5454545454545454,0.45454545454545453,11,Class 1
42,18,bush,Bush,18,,4,14.120000000000003,1.149834696715785,0.895469573025838,0.0,-2.5530000000000004,0.45454545454545453,0.18181818181818182,11,Class 1
42,19,and,and,19,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0,-2.5530000000000004,0.5454545454545454,0.0,11,Class 1
42,20,george,George,20,,6,146.54999999999998,2.165985822774455,0.8030921979295951,0.0,-2.5530000000000004,0.7272727272727273,0.45454545454545453,11,Class 1
42,21,w,W.,21,,1,1.0,0.0,1.0,0.0,-2.5530000000000004,0.36363636363636365,0.0,11,Class 1
42,22,bush,Bush.,22,,4,14.120000000000003,1.149834696715785,0.895469573025838,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
43,0,bush,Bush,0,,4,14.120000000000003,1.149834696715785,0.895469573025838,0.0,-2.5530000000000004,0.0,0.09090909090909091,11,Class 1
43,1,was,was,1,,3,5654.729999999999,3.7524118732208906,0.6588716478890099,0.0,-2.5530000000000004,0.2727272727272727,0.2727272727272727,11,Class 1
43,2,a,a,2,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
43,3,soldier,soldier,3,,7,38.92000000000001,1.5901728315963146,0.8554388334912442,0.0,-2.5530000000000004,0.2727272727272727,0.18181818181818182,11,Class 1
43,4,in,in,4,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.0,-2.5530000000000004,0.8181818181818182,0.09090909090909091,11,Class 1
43,5,the,the,5,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
43,6,french,French,6,,6,69.43000000000002,1.8415471652565534,0.8325866213403134,0.0,-2.5530000000000004,0.2727272727272727,0.09090909090909091,11,Class 1
43,7,and,and,7,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0,-2.5530000000000004,0.6363636363636364,0.09090909090909091,11,Class 1
43,8,indian,Indian,8,,6,3.43,0.5352941200427707,0.9513368981779299,0.0,-2.5530000000000004,0.36363636363636365,0.18181818181818182,11,Class 1
43,9,wars,Wars,9,,4,9.120000000000001,0.9599948383284164,0.9127277419701442,0.0,-2.5530000000000004,0.7272727272727273,0.09090909090909091,11,Class 1
43,10,and,and,10,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
43,11,a,a,11,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.0,-2.5530000000000004,0.9090909090909091,0.0,11,Class 1
43,12,captain,Captain,12,,7,208.27,2.318626717029967,0.7892157529972758,0.0,-2.5530000000000004,0.6363636363636364,0.36363636363636365,11,Class 1
43,13,in,in,13,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.0,-2.5530000000000004,0.9090909090909091,0.36363636363636365,11,Class 1
43,14,the,the,14,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,0.7272727272727273,0.18181818181818182,11,Class 1
43,15,american,American,15,,8,102.22000000000001,2.009535876619218,0.8173149203073439,0.0,-2.5530000000000004,0.36363636363636365,0.2727272727272727,11,Class 1
43,16,revolution,Revolution,16,,10,12.33,1.0909630765957314,0.900821538491297,0.0,-2.5530000000000004,0.18181818181818182,0.2727272727272727,11,Class 1
43,17,and,and,17,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0,-2.5530000000000004,0.8181818181818182,0.09090909090909091,11,Class 1
43,18,is,is,18,,2,9013.0,3.954869371066479,0.6404664208121382,0.0,-2.5530000000000004,0.7272727272727273,0.09090909090909091,11,Class 1
43,19,the,the,19,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,0.6363636363636364,0.09090909090909091,11,Class 1
43,20,greatgreatgreatgreatgreat,great-great-great-great-great,20,,25,1.0,0.0,1.0,0.0,-2.5530000000000004,0.09090909090909091,0.5454545454545454,11,Class 1
43,21,grandfather,grandfather,21,,11,24.329999999999995,1.386142108930818,0.8739870810062893,0.0,-2.5530000000000004,0.18181818181818182,0.2727272727272727,11,Class 1
43,22,of,of,22,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.0,-2.5530000000000004,0.7272727272727273,0.0,11,Class 1
43,23,president,president,23,,9,140.67000000000002,2.1482014874585116,0.8047089556855898,0.0,-2.5530000000000004,0.18181818181818182,0.36363636363636365,11,Class 1
43,24,george,George,24,,6,146.54999999999998,2.165985822774455,0.8030921979295951,0.0,-2.5530000000000004,0.2727272727272727,0.18181818181818182,11,Class 1
43,25,w,W.,25,,1,1.0,0.0,1.0,0.0,-2.5530000000000004,0.6363636363636364,0.18181818181818182,11,Class 1
43,26,bush,Bush.,26,,4,14.120000000000003,1.149834696715785,0.895469573025838,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
44,0,they,They,0,,4,4102.9400000000005,3.61309516603846,0.6715368030874128,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
44,1,had,had,1,,3,1675.9200000000003,3.2242532837526237,0.706886065113398,0.0,-2.5530000000000004,0.18181818181818182,0.2727272727272727,11,Class 1
44,2,five,five,2,,4,285.44999999999993,2.4555300473427017,0.7767699956961182,0.0,-2.5530000000000004,0.45454545454545453,0.2727272727272727,11,Class 1
44,3,children,children,3,,8,175.09999999999994,2.2432861460834457,0.7960648958105959,0.0,-2.5530000000000004,0.36363636363636365,0.18181818181818182,11,Class 1
44,4,after,after,4,,5,682.59,2.834159921539118,0.7423490980418986,0.0,-2.5530000000000004,0.2727272727272727,0.09090909090909091,11,Class 1
44,5,which,which,5,,5,477.23999999999984,2.6787368370336044,0.7564784693605812,0.0,-2.5530000000000004,0.36363636363636365,0.0,11,Class 1
44,6,they,they,6,,4,4102.9400000000005,3.61309516603846,0.6715368030874128,0.0,-2.5530000000000004,0.5454545454545454,0.18181818181818182,11,Class 1
44,7,relocated,relocated,7,,9,0.7999999999999999,-0.09691001300805638,1.0088100011825503,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
44,8,to,to,8,,2,22677.84,4.3556016868719265,0.6040362102843703,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
44,9,norwich,"Norwich,",9,,7,1.0,0.0,1.0,0.0,-2.5530000000000004,0.5454545454545454,0.2727272727272727,11,Class 1
44,10,vermont,Vermont,10,,7,4.369999999999999,0.6404814369704218,0.9417744148208709,0.0,-2.5530000000000004,0.18181818181818182,0.36363636363636365,11,Class 1
44,11,where,where,11,,5,1830.2200000000003,3.262503296857943,0.7034087911947324,0.0,-2.5530000000000004,0.45454545454545453,0.18181818181818182,11,Class 1
44,12,bush,Bush,12,,4,14.120000000000003,1.149834696715785,0.895469573025838,0.0,-2.5530000000000004,0.45454545454545453,0.45454545454545453,11,Class 1
44,13,was,was,13,,3,5654.729999999999,3.7524118732208906,0.6588716478890099,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
44,14,a,a,14,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.0,-2.5530000000000004,0.8181818181818182,0.2727272727272727,11,Class 1
44,15,captain,Captain,15,,7,208.27,2.318626717029967,0.7892157529972758,0.0,-2.5530000000000004,0.45454545454545453,0.36363636363636365,11,Class 1
44,16,of,of,16,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.0,-2.5530000000000004,0.9090909090909091,0.09090909090909091,11,Class 1
44,17,a,a,17,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
44,18,militia,militia,18,,7,2.25,0.35218251811136253,0.9679834074444216,0.0,-2.5530000000000004,0.36363636363636365,0.2727272727272727,11,Class 1
44,19,company,company.,19,,7,147.20000000000002,2.16790781000148,0.8029174718180474,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
45,0,anne,Anne,0,,4,20.88,1.3197304943302246,0.8800245005154341,0.0,-2.5530000000000004,0.0,0.09090909090909091,11,Class 1
45,1,hutchinson,Hutchinson,1,,10,1.0,0.0,1.0,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
45,2,july,(July,2,,4,12.08,1.0820669342851128,0.9016302787013533,0.0,-2.5530000000000004,0.6363636363636364,0.09090909090909091,11,Class 1
45,3,17,"17,",3,,2,1.0,0.0,1.0,0.0,-2.5530000000000004,0.6363636363636364,0.2727272727272727,11,Class 1
45,4,1591,1591,4,,4,1.0,0.0,1.0,0.0,-2.5530000000000004,0.6363636363636364,0.09090909090909091,11,Class 1
45,5,,-,5,,0,1.0,0.0,1.0,0.0,-2.5530000000000004,0.8181818181818182,0.0,11,Class 1
45,6,august,August,6,,6,10.200000000000001,1.0086001717619177,0.9083090752943709,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
45,7,20,"20,",7,,2,1.0,0.0,1.0,0.0,-2.5530000000000004,0.7272727272727273,0.09090909090909091,11,Class 1
45,8,1643,1643),8,,4,1.0,0.0,1.0,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
45,9,was,was,9,,3,5654.729999999999,3.7524118732208906,0.6588716478890099,0.0,-2.5530000000000004,0.36363636363636365,0.0,11,Class 1
45,10,the,the,10,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
45,11,unauthorized,unauthorized,11,,12,2.3099999999999996,0.3636119798921444,0.9669443654643503,0.0,-2.5530000000000004,0.2727272727272727,0.09090909090909091,11,Class 1
45,12,puritan,Puritan,12,,7,0.31,-0.5086383061657272,1.0462398460150661,0.0,-2.5530000000000004,0.2727272727272727,0.36363636363636365,11,Class 1
45,13,preacher,preacher,13,,8,6.709999999999999,0.8267225201689924,0.9248434072573647,0.0,-2.5530000000000004,0.18181818181818182,0.18181818181818182,11,Class 1
45,14,of,of,14,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
45,15,a,a,15,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
45,16,dissident,dissident,16,,9,0.17999999999999997,-0.7447274948966939,1.067702499536063,0.0,-2.5530000000000004,0.2727272727272727,0.2727272727272727,11,Class 1
45,17,church,church,17,,6,69.66999999999999,1.8430458105345693,0.8324503808604937,0.0,-2.5530000000000004,0.09090909090909091,0.0,11,Class 1
45,18,discussion,discussion,18,,10,12.140000000000002,1.0842186867392385,0.9014346648418872,0.0,-2.5530000000000004,0.18181818181818182,0.0,11,Class 1
45,19,group,"group,",19,,5,73.76,1.867820908045573,0.8301980992685839,0.0,-2.5530000000000004,0.6363636363636364,0.36363636363636365,11,Class 1
45,20,and,and,20,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0,-2.5530000000000004,0.7272727272727273,0.09090909090909091,11,Class 1
45,21,pioneer,pioneer,21,,7,2.0799999999999996,0.31806333496276157,0.9710851513670218,0.0,-2.5530000000000004,0.36363636363636365,0.18181818181818182,11,Class 1
45,22,in,in,22,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.0,-2.5530000000000004,0.8181818181818182,0.0,11,Class 1
45,23,rhode,Rhode,23,,5,1.0,0.0,1.0,0.0,-2.5530000000000004,0.2727272727272727,0.2727272727272727,11,Class 1
45,24,island,Island,24,,6,39.57,1.597366050266028,0.8547849045212701,0.0,-2.5530000000000004,0.36363636363636365,0.18181818181818182,11,Class 1
45,25,and,and,25,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0,-2.5530000000000004,0.7272727272727273,0.18181818181818182,11,Class 1
45,26,the,the,26,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.0,-2.5530000000000004,0.45454545454545453,0.0,11,Class 1
45,27,bronx,Bronx.,27,,5,6.269999999999999,0.7972675408307165,0.9275211326517531,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
46,0,eventually,"Eventually,",0,,10,24.430000000000003,1.3879234669734366,0.8738251393660512,0.0,-2.5530000000000004,0.0,0.18181818181818182,11,Class 1
46,1,john,John,1,,4,193.67000000000004,2.287062352554394,0.7920852406768734,0.0,-2.5530000000000004,0.45454545454545453,0.09090909090909091,11,Class 1
46,2,winthrop,Winthrop,2,,8,1.0,0.0,1.0,0.0,-2.5530000000000004,0.09090909090909091,0.18181818181818182,11,Class 1
46,3,decided,decided,3,,7,88.64999999999999,1.9476787399369366,0.8229382963693694,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
46,4,to,to,4,,2,22677.84,4.3556016868719265,0.6040362102843703,0.0,-2.5530000000000004,0.8181818181818182,0.0,11,Class 1
46,5,take,take,5,,4,1891.0400000000006,3.276700715304874,0.7021181167904659,0.0,-2.5530000000000004,0.2727272727272727,0.09090909090909091,11,Class 1
46,6,hutchinson,Hutchinson,6,,10,1.0,0.0,1.0,0.0,-2.5530000000000004,0.18181818181818182,0.0,11,Class 1
46,7,out,out,7,,3,3865.3099999999995,3.587184330308806,0.6738923336082906,0.0,-2.5530000000000004,0.18181818181818182,0.0,11,Class 1
46,8,of,of,8,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.0,-2.5530000000000004,0.8181818181818182,0.0,11,Class 1
46,9,power,power,9,,5,149.02,2.1732445590615663,0.802432312812585,0.0,-2.5530000000000004,0.7272727272727273,0.36363636363636365,11,Class 1
46,10,before,before,10,,6,794.1400000000001,2.899897071530102,0.7363729934972635,0.0,-2.5530000000000004,0.45454545454545453,0.09090909090909091,11,Class 1
46,11,her,her,11,,3,2835.82,3.4526786611063547,0.686120121717604,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
46,12,influence,influence,12,,9,14.78,1.169674434058807,0.8936659605401084,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
46,13,became,became,13,,6,47.75,1.6789733759197651,0.8473660567345666,0.0,-2.5530000000000004,0.18181818181818182,0.0,11,Class 1
46,14,too,too,14,,3,1371.57,3.137217977334607,0.7147983656968541,0.0,-2.5530000000000004,0.5454545454545454,0.0,11,Class 1
