both regressions,,interword regression,
Label,Y,Label,Y
,3.260869565,,0
,16.95652174,,3.913043478
,20.86956522,,5.217391304
,10.43478261,,10.43478261
,12.39130435,,14.34782609
,10.43478261,,16.30434783
,16.95652174,,29.34782609
,16.95652174,,30
