one_fixation,,more_fixations,
Label,Y,Label,Y
,11.59090909,,13.63636364
,18.40909091,,19.09090909
,19.77272727,,17.04545455
,21.81818182,,19.09090909
,13.63636364,,11.59090909
,8.181818182,,8.863636364
,8.181818182,,8.863636364
,1.363636364,,2.727272727
