both regressions,,interword regression,
Label,Y,Label,Y
,8.387096774,,0
,13.5483871,,3.225806452
,12.90322581,,3.225806452
,10.32258065,,8.387096774
,8.387096774,,8.387096774
,7.741935484,,8.387096774
,10.32258065,,18.70967742
,12.25806452,,23.87096774
,12.25806452,,23.87096774
