one_fixation,,more_fixations,
Label,Y,Label,Y
,13.69565217,,15.65217391
,11.73913043,,13.04347826
,19.56521739,,16.30434783
,18.91304348,,15
,16.30434783,,13.69565217
,11.08695652,,11.08695652
,2.608695652,,6.52173913
,1.956521739,,5.217391304
,0.652173913,,1.956521739
