one_fixation,,more_fixations,
Label,Y,Label,Y
,11.33333333,,14
,21.33333333,,21.33333333
,21.33333333,,18.66666667
,19.33333333,,16.66666667
,14.66666667,,14
,8.666666667,,8.666666667
,3.333333333,,6
