one_fixation,,more_fixations,
Label,Y,Label,Y
,13.69565217,,15.65217391
,19.56521739,,19.56521739
,24.7826087,,22.17391304
,20.86956522,,18.26086957
,12.39130435,,12.39130435
,6.52173913,,9.130434783
